badge_id,location,timestamp_local
19,ny,2023-03-14 09:33:49
54,ny,2023-03-14 09:37:48
98,ny,2023-03-14 09:41:11
6,ny,2023-03-14 09:41:18
9,ny,2023-03-14 09:55:34
60,ny,2023-03-14 09:56:09
97,ny,2023-03-14 09:57:40
73,ny,2023-03-14 18:32:26
16,ny,2023-03-14 18:51:35
21,ny,2023-03-14 19:00:55
7,ny,2023-03-15 08:03:50
39,ny,2023-03-15 08:04:05
4,ny,2023-03-15 08:11:07
55,ny,2023-03-15 08:12:09
69,ny,2023-03-15 08:14:02
50,ny,2023-03-15 08:14:36
84,ny,2023-03-15 08:25:31
43,ny,2023-03-15 08:27:36
56,ny,2023-03-15 08:28:52
30,ny,2023-03-15 08:41:20
64,ny,2023-03-15 08:41:53
42,ny,2023-03-15 08:43:02
67,ny,2023-03-15 08:44:19
36,ny,2023-03-15 08:45:46
60,ny,2023-03-15 08:46:33
97,ny,2023-03-15 08:47:14
54,ny,2023-03-15 08:54:57
86,ny,2023-03-15 08:55:17
22,ny,2023-03-15 09:01:27
65,ny,2023-03-15 09:02:00
81,ny,2023-03-15 09:17:19
92,ny,2023-03-15 09:20:03
63,ny,2023-03-15 09:22:06
34,ny,2023-03-15 09:22:11
78,ny,2023-03-15 09:24:54
77,ny,2023-03-15 09:26:06
82,ny,2023-03-15 09:30:24
70,ny,2023-03-15 09:31:24
99,ny,2023-03-15 09:38:46
17,ny,2023-03-15 09:38:48
87,ny,2023-03-15 09:41:11
2,ny,2023-03-15 09:43:57
19,ny,2023-03-15 09:46:13
0,ny,2023-03-15 09:56:26
72,ny,2023-03-15 09:57:26
1,ny,2023-03-15 12:19:01
34,ny,2023-03-15 12:42:52
26,ny,2023-03-15 19:52:42
89,ny,2023-03-16 00:31:27
21,ny,2023-03-16 01:55:25
0,ny,2023-03-16 08:06:12
22,ny,2023-03-16 08:11:18
63,ny,2023-03-16 08:25:00
34,ny,2023-03-16 08:27:49
78,ny,2023-03-16 08:28:37
17,ny,2023-03-16 08:44:31
30,ny,2023-03-16 08:52:02
1,ny,2023-03-16 09:04:07
49,ny,2023-03-16 09:11:51
86,ny,2023-03-16 09:12:24
60,ny,2023-03-16 09:15:35
70,ny,2023-03-16 09:18:57
38,ny,2023-03-16 09:19:42
69,ny,2023-03-16 09:22:05
99,ny,2023-03-16 09:23:32
77,ny,2023-03-16 09:26:10
82,ny,2023-03-16 09:28:57
81,ny,2023-03-16 09:32:06
6,ny,2023-03-16 09:36:40
11,ny,2023-03-16 09:38:55
84,ny,2023-03-16 09:38:57
64,ny,2023-03-16 09:39:23
8,ny,2023-03-16 09:41:04
7,ny,2023-03-16 09:41:18
88,ny,2023-03-16 09:41:22
54,ny,2023-03-16 09:45:04
43,ny,2023-03-16 09:46:06
18,ny,2023-03-16 09:49:07
8,ny,2023-03-16 12:24:58
20,ny,2023-03-16 14:07:21
28,ny,2023-03-16 17:28:21
2,ny,2023-03-16 23:14:55
97,ny,2023-03-17 08:00:26
18,ny,2023-03-17 08:05:19
78,ny,2023-03-17 08:06:10
36,ny,2023-03-17 08:08:32
0,ny,2023-03-17 08:09:23
86,ny,2023-03-17 08:12:11
94,ny,2023-03-17 08:12:28
22,ny,2023-03-17 08:18:03
1,ny,2023-03-17 08:27:35
55,ny,2023-03-17 08:33:09
67,ny,2023-03-17 08:33:22
68,ny,2023-03-17 08:34:57
9,ny,2023-03-17 08:39:33
56,ny,2023-03-17 08:41:56
38,ny,2023-03-17 08:42:31
98,ny,2023-03-17 08:49:21
6,ny,2023-03-17 08:50:55
88,ny,2023-03-17 08:56:39
77,ny,2023-03-17 08:57:13
4,ny,2023-03-17 08:58:25
69,ny,2023-03-17 09:01:42
99,ny,2023-03-17 09:08:16
17,ny,2023-03-17 09:13:04
70,ny,2023-03-17 09:13:04
49,ny,2023-03-17 09:13:24
19,ny,2023-03-17 09:20:18
60,ny,2023-03-17 09:24:46
72,ny,2023-03-17 09:24:46
63,ny,2023-03-17 09:28:21
92,ny,2023-03-17 09:29:37
39,ny,2023-03-17 09:33:05
50,ny,2023-03-17 09:34:13
8,ny,2023-03-17 09:39:18
91,ny,2023-03-17 09:44:01
7,ny,2023-03-17 09:47:28
87,ny,2023-03-17 09:50:36
82,ny,2023-03-17 09:51:58
11,ny,2023-03-17 09:56:08
47,ny,2023-03-17 09:56:48
41,ny,2023-03-17 19:09:05
82,ny,2023-03-20 08:04:26
34,ny,2023-03-20 08:10:30
72,ny,2023-03-20 08:24:04
60,ny,2023-03-20 08:25:15
92,ny,2023-03-20 08:32:43
94,ny,2023-03-20 08:32:52
55,ny,2023-03-20 08:32:59
50,ny,2023-03-20 08:37:30
22,ny,2023-03-20 08:39:24
43,ny,2023-03-20 08:43:19
54,ny,2023-03-20 08:48:10
19,ny,2023-03-20 08:52:13
68,ny,2023-03-20 08:53:00
98,ny,2023-03-20 08:56:42
70,ny,2023-03-20 09:02:32
87,ny,2023-03-20 09:05:49
6,ny,2023-03-20 09:06:17
42,ny,2023-03-20 09:17:36
49,ny,2023-03-20 09:19:48
0,ny,2023-03-20 09:20:06
36,ny,2023-03-20 09:21:10
77,ny,2023-03-20 09:22:46
9,ny,2023-03-20 09:25:40
47,ny,2023-03-20 09:32:41
86,ny,2023-03-20 09:32:57
30,ny,2023-03-20 09:47:09
67,ny,2023-03-20 09:47:29
78,ny,2023-03-20 09:49:38
97,ny,2023-03-20 09:49:44
4,ny,2023-03-20 09:53:37
69,ny,2023-03-20 09:54:28
91,ny,2023-03-20 09:56:23
11,ny,2023-03-20 09:58:37
1,ny,2023-03-20 12:13:59
8,ny,2023-03-20 12:28:28
24,ny,2023-03-20 15:27:05
75,ny,2023-03-20 16:31:51
1,ny,2023-03-21 08:09:22
49,ny,2023-03-21 08:09:43
91,ny,2023-03-21 08:11:30
36,ny,2023-03-21 08:12:10
2,ny,2023-03-21 08:16:02
69,ny,2023-03-21 08:16:18
8,ny,2023-03-21 08:19:02
65,ny,2023-03-21 08:24:10
92,ny,2023-03-21 08:33:59
78,ny,2023-03-21 08:36:48
7,ny,2023-03-21 08:37:44
97,ny,2023-03-21 08:38:51
50,ny,2023-03-21 08:43:40
63,ny,2023-03-21 08:59:21
30,ny,2023-03-21 09:05:26
38,ny,2023-03-21 09:12:38
47,ny,2023-03-21 09:15:17
17,ny,2023-03-21 09:22:35
39,ny,2023-03-21 09:22:54
82,ny,2023-03-21 09:26:18
43,ny,2023-03-21 09:35:28
86,ny,2023-03-21 09:35:44
99,ny,2023-03-21 09:37:12
11,ny,2023-03-21 09:44:44
54,ny,2023-03-21 09:51:30
4,ny,2023-03-21 09:52:33
70,ny,2023-03-21 09:55:09
56,ny,2023-03-21 09:55:34
24,ny,2023-03-21 18:11:20
98,ny,2023-03-22 08:02:49
97,ny,2023-03-22 08:10:30
77,ny,2023-03-22 08:10:57
18,ny,2023-03-22 08:12:04
1,ny,2023-03-22 08:14:44
86,ny,2023-03-22 08:18:28
50,ny,2023-03-22 08:19:02
72,ny,2023-03-22 08:19:23
92,ny,2023-03-22 08:20:25
43,ny,2023-03-22 08:28:32
94,ny,2023-03-22 08:31:55
68,ny,2023-03-22 08:32:45
87,ny,2023-03-22 08:34:05
54,ny,2023-03-22 08:35:18
67,ny,2023-03-22 08:36:00
38,ny,2023-03-22 08:36:57
34,ny,2023-03-22 08:38:09
78,ny,2023-03-22 08:39:42
47,ny,2023-03-22 08:40:36
17,ny,2023-03-22 08:48:03
70,ny,2023-03-22 08:52:07
2,ny,2023-03-22 08:56:54
4,ny,2023-03-22 09:00:45
69,ny,2023-03-22 09:01:31
82,ny,2023-03-22 09:02:29
7,ny,2023-03-22 09:03:54
84,ny,2023-03-22 09:14:18
55,ny,2023-03-22 09:14:39
91,ny,2023-03-22 09:25:08
30,ny,2023-03-22 09:33:17
8,ny,2023-03-22 09:37:23
22,ny,2023-03-22 09:37:54
39,ny,2023-03-22 09:39:28
36,ny,2023-03-22 09:44:40
60,ny,2023-03-22 09:46:22
81,ny,2023-03-22 09:46:52
63,ny,2023-03-22 09:47:19
99,ny,2023-03-22 09:49:11
42,ny,2023-03-22 09:51:25
0,ny,2023-03-22 09:55:59
49,ny,2023-03-22 09:56:01
96,ny,2023-03-22 09:57:30
32,ny,2023-03-22 18:23:50
71,ny,2023-03-22 19:32:16
54,ny,2023-03-23 08:01:27
84,ny,2023-03-23 08:02:02
77,ny,2023-03-23 08:03:33
64,ny,2023-03-23 08:04:19
82,ny,2023-03-23 08:04:34
39,ny,2023-03-23 08:10:39
2,ny,2023-03-23 08:23:17
49,ny,2023-03-23 08:28:41
56,ny,2023-03-23 08:29:55
47,ny,2023-03-23 08:33:54
9,ny,2023-03-23 08:38:26
6,ny,2023-03-23 08:39:28
81,ny,2023-03-23 08:48:21
34,ny,2023-03-23 08:50:48
65,ny,2023-03-23 08:51:08
60,ny,2023-03-23 08:52:24
63,ny,2023-03-23 08:59:13
1,ny,2023-03-23 09:00:18
97,ny,2023-03-23 09:00:23
99,ny,2023-03-23 09:00:38
87,ny,2023-03-23 09:01:09
55,ny,2023-03-23 09:10:00
17,ny,2023-03-23 09:11:12
42,ny,2023-03-23 09:22:11
70,ny,2023-03-23 09:23:25
30,ny,2023-03-23 09:25:33
38,ny,2023-03-23 09:31:59
43,ny,2023-03-23 09:35:14
86,ny,2023-03-23 09:37:13
98,ny,2023-03-23 09:44:16
72,ny,2023-03-23 09:45:32
91,ny,2023-03-23 09:50:25
0,ny,2023-03-23 09:52:08
11,ny,2023-03-23 09:52:43
4,ny,2023-03-23 09:53:26
17,ny,2023-03-24 08:03:01
8,ny,2023-03-24 08:05:02
98,ny,2023-03-24 08:09:52
77,ny,2023-03-24 08:24:37
43,ny,2023-03-24 08:25:19
97,ny,2023-03-24 08:26:45
68,ny,2023-03-24 08:35:39
87,ny,2023-03-24 08:39:22
82,ny,2023-03-24 08:45:24
22,ny,2023-03-24 08:48:14
88,ny,2023-03-24 08:50:26
6,ny,2023-03-24 08:52:49
2,ny,2023-03-24 08:57:34
54,ny,2023-03-24 08:59:50
67,ny,2023-03-24 09:00:02
4,ny,2023-03-24 09:00:15
78,ny,2023-03-24 09:01:53
64,ny,2023-03-24 09:28:45
39,ny,2023-03-24 09:31:29
47,ny,2023-03-24 09:35:30
1,ny,2023-03-24 09:35:45
30,ny,2023-03-24 09:36:11
56,ny,2023-03-24 09:53:55
84,ny,2023-03-24 09:56:55
65,ny,2023-03-24 09:57:30
49,ny,2023-03-24 09:57:57
92,ny,2023-03-24 09:59:06
49,ny,2023-03-24 12:19:01
17,ny,2023-03-24 14:06:30
26,ny,2023-03-24 16:55:08
80,ny,2023-03-24 17:00:05
85,ny,2023-03-24 18:02:09
93,ny,2023-03-24 18:47:17
83,ny,2023-03-24 19:31:45
4,ny,2023-03-27 08:07:28
78,ny,2023-03-27 08:23:06
1,ny,2023-03-27 08:27:51
72,ny,2023-03-27 08:30:56
38,ny,2023-03-27 08:31:25
99,ny,2023-03-27 08:35:05
34,ny,2023-03-27 08:37:55
42,ny,2023-03-27 08:38:44
47,ny,2023-03-27 08:38:52
22,ny,2023-03-27 08:39:35
55,ny,2023-03-27 08:45:20
94,ny,2023-03-27 08:52:49
88,ny,2023-03-27 09:03:39
36,ny,2023-03-27 09:06:55
68,ny,2023-03-27 09:14:54
81,ny,2023-03-27 09:23:16
17,ny,2023-03-27 09:23:57
87,ny,2023-03-27 09:28:12
82,ny,2023-03-27 09:35:18
60,ny,2023-03-27 09:38:23
98,ny,2023-03-27 09:38:51
30,ny,2023-03-27 09:56:27
8,ny,2023-03-27 09:56:40
6,ny,2023-03-28 08:01:31
77,ny,2023-03-28 08:10:47
0,ny,2023-03-28 08:15:44
69,ny,2023-03-28 08:22:37
60,ny,2023-03-28 08:22:55
84,ny,2023-03-28 08:25:12
92,ny,2023-03-28 08:27:01
70,ny,2023-03-28 08:29:14
43,ny,2023-03-28 08:30:00
11,ny,2023-03-28 08:37:05
94,ny,2023-03-28 08:39:46
97,ny,2023-03-28 08:44:23
17,ny,2023-03-28 08:49:40
2,ny,2023-03-28 08:51:27
64,ny,2023-03-28 08:54:53
38,ny,2023-03-28 08:58:37
18,ny,2023-03-28 09:02:25
72,ny,2023-03-28 09:03:20
42,ny,2023-03-28 09:12:27
55,ny,2023-03-28 09:12:38
50,ny,2023-03-28 09:14:07
49,ny,2023-03-28 09:14:51
86,ny,2023-03-28 09:16:32
19,ny,2023-03-28 09:17:14
82,ny,2023-03-28 09:17:20
7,ny,2023-03-28 09:17:57
4,ny,2023-03-28 09:23:09
54,ny,2023-03-28 09:28:19
88,ny,2023-03-28 09:39:58
34,ny,2023-03-28 09:43:21
36,ny,2023-03-28 09:43:58
39,ny,2023-03-28 09:44:59
81,ny,2023-03-28 09:47:17
67,ny,2023-03-28 09:47:18
47,ny,2023-03-28 09:53:27
68,ny,2023-03-28 09:54:50
8,ny,2023-03-28 09:56:25
54,ny,2023-03-28 12:42:34
94,ny,2023-03-28 13:38:43
95,ny,2023-03-28 15:35:14
52,ny,2023-03-29 01:33:05
72,ny,2023-03-29 08:03:11
67,ny,2023-03-29 08:04:37
97,ny,2023-03-29 08:10:05
69,ny,2023-03-29 08:11:27
92,ny,2023-03-29 08:18:19
50,ny,2023-03-29 08:23:33
60,ny,2023-03-29 08:26:04
88,ny,2023-03-29 08:27:09
0,ny,2023-03-29 08:29:13
30,ny,2023-03-29 08:32:22
11,ny,2023-03-29 08:38:23
36,ny,2023-03-29 08:42:05
77,ny,2023-03-29 08:43:45
98,ny,2023-03-29 08:45:58
19,ny,2023-03-29 08:53:55
4,ny,2023-03-29 08:59:19
86,ny,2023-03-29 09:00:23
34,ny,2023-03-29 09:04:00
55,ny,2023-03-29 09:05:08
78,ny,2023-03-29 09:05:34
94,ny,2023-03-29 09:06:21
8,ny,2023-03-29 09:13:07
56,ny,2023-03-29 09:13:13
64,ny,2023-03-29 09:15:17
7,ny,2023-03-29 09:15:51
17,ny,2023-03-29 09:25:45
54,ny,2023-03-29 09:26:15
91,ny,2023-03-29 09:31:31
84,ny,2023-03-29 09:31:45
47,ny,2023-03-29 09:32:58
43,ny,2023-03-29 09:33:07
81,ny,2023-03-29 09:34:12
49,ny,2023-03-29 09:34:35
70,ny,2023-03-29 09:36:53
87,ny,2023-03-29 09:37:59
9,ny,2023-03-29 09:38:48
68,ny,2023-03-29 09:43:18
22,ny,2023-03-29 09:43:42
96,ny,2023-03-29 09:45:11
1,ny,2023-03-29 09:57:06
49,ny,2023-03-30 08:18:00
18,ny,2023-03-30 08:25:26
17,ny,2023-03-30 08:28:15
0,ny,2023-03-30 08:28:39
65,ny,2023-03-30 08:32:45
91,ny,2023-03-30 08:36:16
50,ny,2023-03-30 08:37:08
47,ny,2023-03-30 08:40:07
43,ny,2023-03-30 08:41:19
67,ny,2023-03-30 08:41:45
54,ny,2023-03-30 08:42:17
70,ny,2023-03-30 08:48:19
42,ny,2023-03-30 08:53:13
2,ny,2023-03-30 08:55:47
99,ny,2023-03-30 08:55:57
19,ny,2023-03-30 08:57:25
77,ny,2023-03-30 09:02:40
11,ny,2023-03-30 09:09:17
87,ny,2023-03-30 09:31:33
98,ny,2023-03-30 09:36:43
63,ny,2023-03-30 09:37:30
4,ny,2023-03-30 09:38:28
82,ny,2023-03-30 09:41:04
97,ny,2023-03-30 09:42:31
7,ny,2023-03-30 09:50:51
86,ny,2023-03-30 09:54:02
88,ny,2023-03-30 09:54:09
91,ny,2023-03-31 08:04:47
67,ny,2023-03-31 08:15:00
42,ny,2023-03-31 08:22:10
22,ny,2023-03-31 08:22:39
4,ny,2023-03-31 08:27:05
68,ny,2023-03-31 08:28:12
18,ny,2023-03-31 08:38:28
8,ny,2023-03-31 08:39:15
63,ny,2023-03-31 08:48:19
47,ny,2023-03-31 08:48:33
99,ny,2023-03-31 08:51:57
7,ny,2023-03-31 08:54:10
0,ny,2023-03-31 08:55:44
60,ny,2023-03-31 08:57:44
17,ny,2023-03-31 09:12:41
49,ny,2023-03-31 09:16:51
92,ny,2023-03-31 09:18:58
84,ny,2023-03-31 09:22:40
50,ny,2023-03-31 09:37:36
81,ny,2023-03-31 09:40:26
6,ny,2023-03-31 09:42:55
88,ny,2023-03-31 09:43:26
97,ny,2023-03-31 09:45:18
55,ny,2023-03-31 09:46:53
65,ny,2023-03-31 09:53:29
87,ny,2023-03-31 09:59:06
14,ny,2023-03-31 18:39:49
40,ny,2023-03-31 18:49:48
72,ny,2023-04-03 08:07:15
69,ny,2023-04-03 08:10:07
54,ny,2023-04-03 08:24:36
42,ny,2023-04-03 08:24:49
55,ny,2023-04-03 08:42:55
96,ny,2023-04-03 08:44:08
18,ny,2023-04-03 08:46:29
56,ny,2023-04-03 08:47:03
30,ny,2023-04-03 08:51:00
49,ny,2023-04-03 08:53:24
94,ny,2023-04-03 08:54:54
87,ny,2023-04-03 08:55:19
38,ny,2023-04-03 09:03:02
70,ny,2023-04-03 09:05:12
19,ny,2023-04-03 09:09:55
34,ny,2023-04-03 09:10:53
64,ny,2023-04-03 09:21:12
99,ny,2023-04-03 09:25:17
84,ny,2023-04-03 09:26:54
0,ny,2023-04-03 09:29:08
43,ny,2023-04-03 09:33:39
97,ny,2023-04-03 09:37:45
7,ny,2023-04-03 09:47:47
86,ny,2023-04-03 09:52:09
5,ny,2023-04-03 18:06:47
3,ny,2023-04-03 19:00:33
15,ny,2023-04-03 19:43:32
64,ny,2023-04-04 08:02:12
8,ny,2023-04-04 08:10:54
81,ny,2023-04-04 08:15:17
72,ny,2023-04-04 08:18:38
39,ny,2023-04-04 08:22:25
6,ny,2023-04-04 08:30:07
1,ny,2023-04-04 08:39:24
91,ny,2023-04-04 08:39:31
36,ny,2023-04-04 08:41:19
98,ny,2023-04-04 08:44:58
2,ny,2023-04-04 08:53:26
69,ny,2023-04-04 09:10:49
9,ny,2023-04-04 09:14:28
94,ny,2023-04-04 09:18:53
55,ny,2023-04-04 09:19:11
30,ny,2023-04-04 09:22:25
42,ny,2023-04-04 09:35:18
87,ny,2023-04-04 09:36:08
60,ny,2023-04-04 09:45:00
34,ny,2023-04-04 09:45:13
47,ny,2023-04-04 09:55:36
56,ny,2023-04-04 09:55:41
17,ny,2023-04-04 09:56:44
78,ny,2023-04-04 09:57:06
54,ny,2023-04-04 09:57:53
19,ny,2023-04-05 08:04:28
92,ny,2023-04-05 08:05:19
0,ny,2023-04-05 08:05:40
88,ny,2023-04-05 08:11:53
87,ny,2023-04-05 08:15:47
64,ny,2023-04-05 08:17:17
7,ny,2023-04-05 08:25:27
22,ny,2023-04-05 08:27:30
65,ny,2023-04-05 08:33:27
34,ny,2023-04-05 08:37:26
68,ny,2023-04-05 08:38:22
84,ny,2023-04-05 08:38:49
97,ny,2023-04-05 08:41:08
91,ny,2023-04-05 08:41:46
70,ny,2023-04-05 08:44:16
98,ny,2023-04-05 08:46:54
78,ny,2023-04-05 08:47:50
99,ny,2023-04-05 08:49:23
63,ny,2023-04-05 08:52:48
72,ny,2023-04-05 08:53:22
36,ny,2023-04-05 08:53:57
8,ny,2023-04-05 09:02:13
50,ny,2023-04-05 09:04:42
81,ny,2023-04-05 09:07:44
82,ny,2023-04-05 09:12:24
77,ny,2023-04-05 09:13:21
1,ny,2023-04-05 09:16:37
4,ny,2023-04-05 09:24:17
54,ny,2023-04-05 09:25:29
60,ny,2023-04-05 09:37:44
43,ny,2023-04-05 09:39:32
30,ny,2023-04-05 09:43:37
55,ny,2023-04-05 09:44:54
6,ny,2023-04-05 09:48:23
47,ny,2023-04-05 09:50:39
17,ny,2023-04-05 09:53:05
39,ny,2023-04-05 09:54:27
96,ny,2023-04-05 09:55:17
31,ny,2023-04-05 18:42:42
4,ny,2023-04-06 08:03:59
11,ny,2023-04-06 08:05:53
39,ny,2023-04-06 08:12:11
63,ny,2023-04-06 08:20:21
67,ny,2023-04-06 08:24:12
2,ny,2023-04-06 08:34:27
34,ny,2023-04-06 08:37:11
36,ny,2023-04-06 08:56:42
0,ny,2023-04-06 08:57:11
9,ny,2023-04-06 09:02:02
96,ny,2023-04-06 09:07:04
19,ny,2023-04-06 09:12:13
18,ny,2023-04-06 09:20:58
6,ny,2023-04-06 09:32:34
22,ny,2023-04-06 09:32:46
92,ny,2023-04-06 09:34:17
50,ny,2023-04-06 09:36:42
82,ny,2023-04-06 09:42:51
68,ny,2023-04-06 09:47:51
65,ny,2023-04-06 09:57:46
27,ny,2023-04-06 18:50:58
47,ny,2023-04-07 08:00:20
54,ny,2023-04-07 08:01:38
43,ny,2023-04-07 08:12:38
34,ny,2023-04-07 08:27:14
67,ny,2023-04-07 08:34:22
17,ny,2023-04-07 08:35:11
64,ny,2023-04-07 08:40:55
39,ny,2023-04-07 08:41:48
86,ny,2023-04-07 08:46:51
91,ny,2023-04-07 08:57:33
49,ny,2023-04-07 09:04:08
11,ny,2023-04-07 09:12:07
96,ny,2023-04-07 09:13:13
68,ny,2023-04-07 09:16:20
78,ny,2023-04-07 09:18:17
84,ny,2023-04-07 09:20:50
38,ny,2023-04-07 09:22:57
50,ny,2023-04-07 09:26:00
9,ny,2023-04-07 09:26:09
92,ny,2023-04-07 09:30:06
65,ny,2023-04-07 09:31:01
1,ny,2023-04-07 09:33:32
36,ny,2023-04-07 09:36:57
19,ny,2023-04-07 09:54:56
3,ny,2023-04-07 19:09:59
15,ny,2023-04-07 19:13:15
52,ny,2023-04-07 19:20:38
2,ny,2023-04-10 08:03:40
97,ny,2023-04-10 08:04:49
8,ny,2023-04-10 08:07:56
78,ny,2023-04-10 08:11:36
54,ny,2023-04-10 08:12:05
69,ny,2023-04-10 08:13:44
9,ny,2023-04-10 08:16:18
56,ny,2023-04-10 08:17:23
36,ny,2023-04-10 08:17:59
91,ny,2023-04-10 08:24:50
99,ny,2023-04-10 08:29:50
88,ny,2023-04-10 08:32:36
68,ny,2023-04-10 08:34:08
55,ny,2023-04-10 08:36:49
38,ny,2023-04-10 08:39:51
47,ny,2023-04-10 08:41:05
94,ny,2023-04-10 08:42:42
72,ny,2023-04-10 08:43:20
17,ny,2023-04-10 08:46:41
7,ny,2023-04-10 08:54:45
96,ny,2023-04-10 08:56:14
49,ny,2023-04-10 08:56:34
64,ny,2023-04-10 08:56:58
43,ny,2023-04-10 09:00:28
82,ny,2023-04-10 09:01:16
19,ny,2023-04-10 09:13:04
92,ny,2023-04-10 09:16:20
86,ny,2023-04-10 09:21:50
87,ny,2023-04-10 09:22:18
30,ny,2023-04-10 09:23:58
11,ny,2023-04-10 09:32:31
67,ny,2023-04-10 09:33:17
70,ny,2023-04-10 09:33:39
22,ny,2023-04-10 09:33:47
4,ny,2023-04-10 09:39:55
18,ny,2023-04-10 09:39:59
50,ny,2023-04-10 09:40:11
81,ny,2023-04-10 09:44:29
0,ny,2023-04-10 09:48:48
34,ny,2023-04-10 09:49:20
84,ny,2023-04-10 09:51:46
39,ny,2023-04-10 09:57:16
52,ny,2023-04-10 18:34:13
33,ny,2023-04-10 19:51:18
84,ny,2023-04-11 08:05:32
49,ny,2023-04-11 08:16:17
69,ny,2023-04-11 08:21:33
63,ny,2023-04-11 08:22:53
77,ny,2023-04-11 08:25:14
68,ny,2023-04-11 08:27:50
55,ny,2023-04-11 08:34:04
43,ny,2023-04-11 08:37:40
65,ny,2023-04-11 08:44:43
92,ny,2023-04-11 08:53:42
87,ny,2023-04-11 08:57:18
94,ny,2023-04-11 09:02:52
9,ny,2023-04-11 09:09:45
47,ny,2023-04-11 09:18:21
50,ny,2023-04-11 09:27:07
96,ny,2023-04-11 09:31:23
97,ny,2023-04-11 09:31:25
19,ny,2023-04-11 09:35:14
56,ny,2023-04-11 09:39:11
4,ny,2023-04-11 09:41:41
91,ny,2023-04-11 09:42:05
88,ny,2023-04-11 09:45:38
99,ny,2023-04-11 09:59:02
18,ny,2023-04-12 08:08:37
99,ny,2023-04-12 08:29:27
72,ny,2023-04-12 08:34:03
0,ny,2023-04-12 08:37:34
78,ny,2023-04-12 08:46:25
91,ny,2023-04-12 08:48:55
4,ny,2023-04-12 08:48:58
87,ny,2023-04-12 08:56:02
65,ny,2023-04-12 08:56:10
67,ny,2023-04-12 08:56:14
43,ny,2023-04-12 09:01:57
9,ny,2023-04-12 09:02:58
11,ny,2023-04-12 09:08:56
50,ny,2023-04-12 09:09:02
64,ny,2023-04-12 09:09:27
30,ny,2023-04-12 09:11:04
77,ny,2023-04-12 09:16:14
70,ny,2023-04-12 09:19:22
1,ny,2023-04-12 09:21:56
39,ny,2023-04-12 09:23:21
69,ny,2023-04-12 09:23:22
47,ny,2023-04-12 09:25:46
8,ny,2023-04-12 09:27:40
68,ny,2023-04-12 09:28:55
2,ny,2023-04-12 09:43:48
98,ny,2023-04-12 09:44:08
7,ny,2023-04-12 09:45:54
19,ny,2023-04-12 09:59:31
9,ny,2023-04-13 08:04:11
17,ny,2023-04-13 08:04:53
97,ny,2023-04-13 08:05:23
36,ny,2023-04-13 08:15:38
88,ny,2023-04-13 08:16:22
39,ny,2023-04-13 08:29:58
0,ny,2023-04-13 08:33:00
55,ny,2023-04-13 08:33:39
8,ny,2023-04-13 08:37:10
42,ny,2023-04-13 08:38:43
47,ny,2023-04-13 08:42:40
87,ny,2023-04-13 08:53:30
18,ny,2023-04-13 08:57:59
99,ny,2023-04-13 09:00:38
7,ny,2023-04-13 09:13:09
77,ny,2023-04-13 09:14:40
65,ny,2023-04-13 09:15:01
19,ny,2023-04-13 09:21:45
68,ny,2023-04-13 09:24:34
11,ny,2023-04-13 09:25:44
63,ny,2023-04-13 09:26:54
2,ny,2023-04-13 09:29:07
67,ny,2023-04-13 09:29:16
43,ny,2023-04-13 09:33:47
69,ny,2023-04-13 09:35:44
78,ny,2023-04-13 09:49:19
30,ny,2023-04-13 09:50:10
50,ny,2023-04-13 09:56:37
60,ny,2023-04-13 09:58:40
14,ny,2023-04-13 18:42:25
82,ny,2023-04-14 08:03:57
64,ny,2023-04-14 08:05:40
17,ny,2023-04-14 08:07:03
2,ny,2023-04-14 08:08:13
97,ny,2023-04-14 08:09:03
4,ny,2023-04-14 08:10:05
19,ny,2023-04-14 08:13:19
49,ny,2023-04-14 08:17:07
77,ny,2023-04-14 08:22:03
67,ny,2023-04-14 08:31:22
86,ny,2023-04-14 08:33:32
7,ny,2023-04-14 08:44:11
38,ny,2023-04-14 08:49:59
22,ny,2023-04-14 08:57:40
6,ny,2023-04-14 08:58:47
39,ny,2023-04-14 09:03:57
11,ny,2023-04-14 09:10:09
47,ny,2023-04-14 09:19:18
84,ny,2023-04-14 09:24:03
18,ny,2023-04-14 09:25:58
60,ny,2023-04-14 09:30:32
98,ny,2023-04-14 09:32:03
69,ny,2023-04-14 09:39:59
8,ny,2023-04-14 09:40:37
70,ny,2023-04-14 09:42:24
65,ny,2023-04-14 09:47:08
68,ny,2023-04-14 09:50:37
30,ny,2023-04-14 09:50:39
54,ny,2023-04-14 09:51:37
63,ny,2023-04-14 09:57:34
85,ny,2023-04-14 19:04:55
48,ny,2023-04-14 19:25:17
46,ny,2023-04-14 19:44:17
75,ny,2023-04-14 19:49:32
5,ny,2023-04-14 19:49:36
65,ny,2023-04-17 08:03:09
70,ny,2023-04-17 08:03:41
34,ny,2023-04-17 08:06:47
4,ny,2023-04-17 08:10:51
38,ny,2023-04-17 08:16:09
49,ny,2023-04-17 08:19:36
11,ny,2023-04-17 08:29:46
96,ny,2023-04-17 08:30:02
18,ny,2023-04-17 08:38:54
78,ny,2023-04-17 08:42:55
64,ny,2023-04-17 08:47:06
9,ny,2023-04-17 08:50:17
86,ny,2023-04-17 08:54:46
30,ny,2023-04-17 08:56:16
60,ny,2023-04-17 08:57:20
97,ny,2023-04-17 09:13:40
54,ny,2023-04-17 09:16:38
22,ny,2023-04-17 09:20:10
